anime_id,rating_count
3165,688
3166,962
3167,3538
3171,74
3174,762
3175,15
3176,4
3178,10
3180,7
3182,21
3183,14
3185,30
3186,83
3190,22
3192,21
3193,55
3194,35
3196,28
3199,92
3201,11
3202,81
3203,42
3205,25
3210,1439
3211,37
3213,17
3214,7
3215,75
3218,138
3219,271
3220,144
3221,1117
3222,100
3223,92
3225,2586
3226,1364
3227,82
3228,3069
3229,3300
3230,2943
3231,1489
3232,39
3234,128
3235,8
3239,38
3243,2
3245,30
3247,1345
3248,61
3250,114
3251,3
3252,17
3254,61
3256,102
3258,78
3259,17
3264,12
3265,193
3266,781
3267,4
3268,614
3269,1118
3270,477
3271,59
3272,69
3273,6
3274,4
3275,3
3276,3
3277,3
3278,3
3279,3
3280,6
3281,15
3285,46
3286,156
3287,237
3288,226
3290,8
3292,175
3294,3
3295,31
3297,1051
3298,1157
3299,3116
3300,35
3301,47
3302,141
3303,63
3305,40
3306,47
3307,181
3308,90
3309,38
3312,316
3313,36
3315,4
3317,8
3318,1020
3320,23
3322,834
3323,792
3324,175
3325,10
3326,380
3327,10
3328,1782
3329,47
3332,8
3334,36
3335,22
3336,79
3342,3552
3345,37
3349,417
3350,55
3352,1209
3354,1425
3355,6
3356,60
3358,2416
3359,1793
3361,9
3362,2
3363,320
3366,1369
3367,49
3369,135
3370,48
3371,206
3372,1
3375,1856
3377,42
3378,20
3379,23
3380,38
3381,56
3382,54
3383,21
3384,27
3385,77
3388,43
3389,1167
3390,70
3391,5
3392,1198
3393,45
3394,66
3396,29
3398,24
3399,12
3401,319
3402,55
3403,153
3406,38
3407,1673
3410,159
3411,74
3414,1
3417,156
3418,16
3419,471
3420,1840
3421,126
3422,115
3424,15
3425,5
3427,56
3428,19
3429,221
3430,240
3432,18
3433,8
3434,33
3435,12
3436,11
3437,27
3438,127
3439,61
3442,50
3444,17
3446,1478
3447,359
3448,95
3449,370
3451,2
3452,66
3454,52
3455,8764
3456,1216
3457,14499
3458,2
3460,32
3461,30
3462,14
3463,35
3464,1156
3465,4
3466,820
3467,3977
3468,302
3469,268
3470,7395
3472,43
3473,33
3474,62
3475,82
3478,168
3479,227
3480,14
3481,48
3482,23
3483,45
3484,47
3485,704
3486,21
3488,79
3490,34
3493,137
3496,6
3497,2
3498,29
3499,25
3500,1
3501,104
3503,5572
3505,5
3506,170
3507,119
3508,561
3509,41
3511,20
3512,69
3513,11
3514,1
3515,1027
3516,14
3517,5
3518,53
3519,22
3522,36
3525,136
3526,46
3527,42
3529,37
3530,14
3531,38
3532,62
3533,15
3534,38
3535,78
3536,17
3537,273
3538,66
3539,42
3540,22
3541,27
3542,19
3543,47
3545,77
3546,3
3547,8
3549,798
3550,13
3551,52
3553,14
3556,41
3557,46
3558,29
3559,178
3560,86
3561,23
3562,27
3563,25
3564,21
3565,31
3566,33
3567,22
3568,61
3569,46
3570,9
3571,66
3572,3701
3573,6
3574,682
3575,1
3576,117
3577,673
3578,97
3579,38
3580,39
3581,114
3582,47
3583,35
3584,24
3586,26
3587,45
3588,19759
3593,596
3594,1795
3595,26
3596,12
3597,32
3599,22
3600,26
3602,55
3603,148
3604,785
3605,19
3609,41
3613,1321
3614,357
3615,890
3616,1371
3618,228
3619,15
3620,112
3622,83
3624,44
3625,99
3626,285
3627,966
3628,29
3630,7
3631,46
3633,29
3635,53
3636,114
3637,6
3638,31
3639,31
3640,28
3641,245
3642,146
3643,10
3644,22
3645,25
3646,18
3648,40
3649,49
3652,4725
3653,1242
3654,1379
3655,3632
3656,1126
3659,7
3660,15
3661,17
3665,174
3667,3392
3668,125
3669,31
3670,186
3671,13
3672,6
3673,642
3674,529
3675,10
3676,9
3679,172
3680,119
3681,59
3683,7
3684,82
3685,110
3686,191
3689,13
3690,7
3691,3
3692,71
3695,13
3701,1062
3702,4778
3704,7
3705,46
3706,90
3707,81
3710,156
3711,154
3712,10494
3713,2005
3720,30
3723,17
3724,8
3726,21
3727,66
3728,102
3729,68
3731,5887
3734,37
3735,10
3736,35
3737,265
3738,226
3743,42
3744,61
3745,94
3747,108
3750,449
3751,37
3752,51
3754,45
3755,19
3757,32
3758,9
3759,2031
3760,16
3761,80
3762,10
3763,10
3764,7
3765,22
3768,7
3769,3
3771,239
3772,143
3776,21
3778,7
3782,5924
3783,5549
3784,8001
3785,4959
3787,57
3791,2024
3793,63
3795,34
3799,19
3800,30
3801,45
3802,82
3805,127
3806,13
3807,21
3808,2
3809,96
3810,28
3811,25
3812,19
3813,9
3816,27
3817,7
3818,54
3819,5
3820,65
3821,56
3822,3
3823,17
3824,21
3825,4
3826,43
3827,15
3828,2
3829,72
3832,11
3833,46
3834,9
3835,18
3836,38
3837,19
3838,10
3839,9
3840,347
3841,1072
3842,19
3843,16
3844,4
3845,10
3846,4
3847,31
3848,1792
3849,49
3853,68
3854,28
3858,66
3859,152
3861,566
3863,31
3864,45
3866,14
3868,39
3869,2
3870,5
3873,8
3874,39
3875,36
3876,2
3877,8
3878,23
3879,5
3880,3
3881,22
3882,60
3883,21
3884,23
3885,4
3886,101
3887,508
3888,237
3889,118
3890,25
3895,34
3896,105
3898,52
3900,9
3901,5247
3902,22
3905,15
3906,39
3907,162
3908,48
3909,6
3910,30
3911,76
3912,28
3913,37
3914,190
3915,26
3916,89
3917,58
3918,400
3919,87
3920,16
3921,46
3922,36
3923,31
3927,4173
3929,31
3930,31
3931,555
3932,6
3935,27
3936,22
3937,5
3939,157
3940,98
3941,92
3942,19
3944,159
3945,26
3946,42
3947,4
3948,227
3950,22
3951,27
3952,46
3953,51
3954,335
3956,1924
3958,4251
3960,15
3962,400
3963,64
3964,63
3965,1116
3968,23
3969,11
3970,220
3972,1341
3973,3
3974,1852
3975,4
3976,59
3977,70
3980,43
3981,62
3982,16
3983,11
3989,15
3990,37
3991,94
3992,151
3995,73
3998,48
3999,82
4000,41
4003,24
4004,104
4009,26
4010,282
4011,55
4012,321
4013,20
4014,8
4015,2304
4017,13
4021,852
4023,31
4024,26
4025,33
4026,1819
4027,148
4028,1137
4031,31
4033,245
4034,44
4037,775
4038,569
4039,287
4042,38
4044,14
4049,12
4050,27
4051,19
4052,483
4053,1090
4054,13
4056,51
4057,86
4058,23
4059,9402
4060,72
4061,58
4062,22
4063,7924
4066,427
4067,10
4068,8
4069,230
4070,60
4071,54
4073,14
4074,17
4075,60
4078,250
4080,670
4081,6052
4082,432
4083,14
4084,30
4085,6
4086,75
4087,1997
4088,2
4091,93
4094,955
4095,79
4096,2
4097,3
4098,14
4099,31
4101,2
4103,23
4104,13
4106,3152
4107,3205
4112,8
4113,28
4114,62
4119,8
4121,4
4124,80
4126,10
4127,70
4129,5
4130,560
4131,1
4132,17
4134,2064
4136,459
4138,92
4147,74
4149,35
4150,32
4151,1400
4154,59
4155,4387
4156,529
4157,13
4158,74
4161,19
4162,122
4163,1863
4164,39
4166,187
4173,76
4176,23
4177,3007
4178,25
4181,17854
4182,4891
4183,4
4186,4433
4187,41
4188,678
4189,244
4190,34
4191,35
4192,3019
4195,1114
4196,1740
4197,159
4198,27
4199,21
4200,116
4201,8
4202,46
4205,568
4208,21
4209,142
4210,20
4211,7
4213,61
4214,10285
4218,2
4220,2
4224,24283
4232,276
4240,7
4242,2
4244,4
4246,1701
4250,20
4252,19
4260,26
4262,1275
4264,61
4266,15
4278,58
4280,5228
4282,5002
4286,6
4298,9
4304,197
4306,9
4310,19
4312,136
4314,9
4316,8
4318,25
4320,162
4331,4
4332,10
4334,706
4339,20
4340,29
4342,139
4350,51
4353,272
4355,71
4356,54
4357,36
4358,352
4360,144
4361,161
4362,366
4363,104
4364,36
4365,85
4369,20
4371,13
4375,52
4378,37
4379,33
4382,10531
4383,24
4385,37
4386,23
4387,36
4388,23
4389,56
4390,17
4391,23
4392,14
4393,26
4394,16
4395,16
4396,17
4397,17
4398,81
4399,165
4400,22
4406,31
4411,14
4415,1627
4416,42
4417,4
4418,28
4419,45
4420,17
4421,243
4427,5
4437,6009
4439,16
4440,1
4443,160
4444,63
4447,1006
4450,354
4451,36
4452,12
4454,463
4458,105
4460,226
4461,68
4462,39
4463,48
4467,68
4468,11
4469,353
4470,4
4471,37
4472,5089
4473,753
4475,70
4476,86
4477,3605
4479,29
4480,27
4481,35
4483,381
4484,7
4485,6
4486,19
4487,38
4488,33
4489,25
4490,21
4491,137
4492,56
4493,71
4494,66
4495,6
4496,31
4497,9
4498,21
4502,322
4503,192
4504,7
4508,191
4509,19
4511,11
4513,45
4514,50
4515,21
4521,2
4522,14
4524,32
4531,33
4532,12
4533,17
4534,9
4535,1789
4536,8
4537,18
4540,113
4541,48
4544,1
4547,1
4548,1833
4549,203
4550,1478
4551,2673
4553,8
4554,10
4555,72
4556,11
4557,7
4558,35
4560,8
4561,13
4562,36
4563,20
4565,3033
4566,68
4567,32
4574,2
4575,6
4578,19
4581,2812
4584,57
4586,49
4590,188
4591,42
4596,910
4597,6
4598,4
4599,18
4600,191
4601,39
4603,13
4604,16
4606,20
4607,137
4608,28
4614,6
4615,12
4616,20
4617,38
4618,1484
4621,1
4638,14
4639,32
4640,5
4644,15
4645,17
4646,120
4650,183
4651,16
4653,72
4654,11354
4657,310
4660,12
4662,593
4663,88
4664,282
4667,112
4672,2137
4675,31
4680,5
4681,3
4682,3
4684,1
4685,76
4688,35
4689,73
4690,88
4692,28
4693,13
4697,34
4698,109
4699,41
4700,14
4701,57
4703,63
4705,1231
4709,6
4712,195
4713,559
4714,71
4715,711
4717,25
4718,203
4719,1784
4720,1459
4722,5854
4723,2
4725,5351
4726,2296
4729,25
4730,47
4731,15
4732,79
4733,5
4737,6
4742,23
4744,4662
4752,11024
4756,33
4760,1061
4761,10
4763,146
4765,688
4772,455
4773,18
4774,25
4775,23
4782,5
4786,430
4789,3657
4790,1
4792,880
4793,1441
4794,404
4795,677
4798,597
4799,32
4800,37
4801,7
4802,9
4803,18
4804,152
4807,15
4808,13
4810,44
4811,647
4813,22
4814,4761
4816,63
4817,13
4818,13
4819,8
4820,16
4821,19
4822,5
4823,47
4824,13
4825,7
4827,90
4832,8
4833,15
4834,14
4835,7171
4840,26
4841,11
4842,14
4848,16
4849,40
4851,82
4852,18
4853,34
4854,10
4855,12
4856,8
4866,1397
4867,28
4868,32
4872,1812
4874,499
4876,25
4879,682
4884,2712
4886,606
4890,86
4896,4638
4898,15583
4901,4234
4903,931
4905,2
4907,8
4908,69
4910,403
4917,9
4918,1974
4921,14
4923,11
4926,40
4927,4
4928,7
4929,9
4933,7
4934,19
4935,21
4936,84
4938,2043
4939,49
4940,4
4941,3
4943,24
4946,47
4948,18
4961,18
4962,111
4966,48
4967,6
4970,2881
4975,7862
4981,2255
4983,265
4985,879
4991,11
4997,230
4999,5518
5002,9
5005,287
5006,19
5013,7
5014,24
5016,115
5017,52
5018,6
5019,89
5020,444
5022,10
5023,6
5025,81
5027,71
5028,1274
5029,515
5030,4532
5031,95
5032,150
5034,2227
5036,30
5037,68
5039,1731
5040,2704
5041,773
5042,2038
5043,33
5045,478
5049,28
5051,60
5052,12
5053,39
5054,63
5056,139
5060,4728
5065,986
5070,60
5071,4
5072,357
5074,1302
5075,24
5079,2569
5080,384
5081,16188
5082,15
5084,206
5085,194
5088,9
5089,2
5090,12
5091,23
5096,63
5097,378
5098,9
5101,44
5104,12
5107,25
5108,16
5109,42
5112,3418
5114,24574
5116,950
5117,25
5118,3181
5129,16
5131,8
5132,88
5133,13
5136,32
5140,3
5141,357
5143,6
5147,99
5150,2550
5151,4
5152,1624
5153,15
5154,12
5155,182
5157,31
5158,189
5159,8
5160,12
5162,2192
5163,987
5164,86
5165,89
5167,22
5168,164
5172,174
5173,34
5177,3119
5178,1314
5184,1
5189,10
5190,8
5191,28
5192,2
5193,7
5194,297
5196,286
5197,19
5199,188
5200,45
5201,23
5203,35
5204,4452
5205,4199
5207,2
5208,41
5209,83
5210,52
5211,65
5212,91
5213,58
5214,90
5216,574
5217,33
5220,1101
5223,18
5225,141
5226,149
5228,568
5231,1060
5232,11
5233,946
5234,6
5235,6
5237,17
5238,20
5240,1
5241,2
5244,410
5246,11
5249,6
5250,16
5251,420
5252,1249
5256,344
5258,3677
5259,72
5260,4
5262,2648
5263,32
5265,103
5266,18
5267,28
5270,105
5272,10
5273,29
5274,6
5276,9
5277,5221
5278,7
5279,1997
5281,73
5285,12
5287,17
5288,114
5289,24
5290,96
5291,161
5292,7
5293,11
5296,25
5298,239
5299,9
5300,4617
5303,4
5304,46
5305,420
5306,741
5307,495
5308,37
5310,946
5311,19
5314,8
5315,117
5316,139
5321,59
5322,29
5324,71
5330,12
5332,349
5333,649
5337,517
5341,8506
5342,3033
5343,19
5344,7
5347,384
5348,401
5351,165
5353,15
5355,3450
5356,4526
5365,1827
5369,303
5372,19
5374,1
5375,16
5383,27
5386,91
5391,1508
5393,25
5395,8
5396,3
5397,187
5398,21
5399,25
5400,9
5401,26
5402,17
5403,22
5408,15
5411,25
5415,17
5419,354
5420,592
5421,29
5423,9
5424,181
5427,76
5439,12
5440,7
5447,9
5449,15
5454,631
5455,65
5458,498
5460,1040
5462,274
5464,275
5466,14
5468,2
5469,32
5472,15
5473,2
5474,6
5475,11
5476,6
5477,4
5478,2
5484,71
5485,184
5492,12
5493,362
5494,38
5496,63
5501,81
5503,9
5504,617
5505,275
5507,2692
5515,5
5520,27
5521,1527
5522,36
5525,4867
5526,1370
5529,292
5530,7562
5534,6
5535,4
5538,617
5539,110
5540,6
5541,5
5542,4
5543,4
5544,8
5545,17
5546,8
5547,2
5548,9
5549,55
5550,11
5551,5
5552,4
5553,5
5554,2
5555,5
5556,5
5557,6
5558,15
5559,5
5560,12
5561,12
5563,10
5564,12
5565,11
5566,12
5567,4
5568,38
5569,15
5570,16
5571,3
5572,16
5573,8
5575,8
5576,56
5578,58
5581,2
5583,210
5584,12
5585,12
5586,9
5587,5
5588,8
5589,18
5590,21
5593,2371
5594,1
5597,820
5600,8
5602,11
5603,62
5605,20
5606,3
5607,6
5608,7
5609,16
5610,8
5611,9
5612,9
5613,38
5614,10
5618,9
5620,20
5621,3
5622,20
5624,110
5628,3
5629,9
5630,10667
5631,21
5632,32
5636,3
5640,8
5643,68
5644,50
5645,27
5646,27
5647,11
5648,5
5649,20
5651,60
5652,38
5653,70
5656,108
5658,66
5661,16
5662,24
5663,8
5664,8
5665,5
5667,3858
5670,364
5671,1802
5673,12
5674,32
5675,1140
5678,2642
5680,16064
5681,9730
5682,4772
5684,172
5686,77
5687,10
5688,23
5689,7
5690,3070
5691,174
5693,3
5702,985
5710,68
5712,170
5713,1139
5715,42
5717,1350
5719,706
5723,26
5725,56
5733,30
5734,2063
5742,33
5743,81
5751,424
5753,122
5755,23
5760,8
5762,357
5763,21
5764,3076
5772,1622
5773,10
5774,1255
5781,2519
5783,9
5784,672
5785,73
5799,13
5802,50
5809,1
5810,1
5811,20
5812,15
5813,35
5814,27
5819,69
5821,3
5826,38
5828,28
5829,5
5830,7
5832,97
5833,8
5834,6
5835,1064
5838,17
5841,1
5842,41
5844,142
5845,150
5848,13
5849,64
5854,24
5859,138
5862,9
5865,55
5868,21
5869,18
5870,13
5871,15
5872,14
5873,24
5874,10
5875,46
5876,8
5877,15
5878,5
5880,35
5883,29
5886,6
5889,20
5890,82
5891,31
5895,4
5900,5
5902,934
5904,28
5907,14
5908,1
5909,4355
5914,849
5916,1
5917,8
5918,74
5920,7
5921,3
5922,8
5923,4
5924,34
5925,1
5926,13
5927,1
5928,1
5929,11
5930,4
5931,4
5933,3
5934,4
5935,6
5936,10
5938,19
5940,3594
5941,1555
5943,2
5945,183
5947,965
5953,30
5955,1879
5956,2
5957,1097
5958,8765
5959,277
5962,425
5967,94
5968,82
5973,952
5978,1348
5983,133
5984,561
5986,3
5987,2
5990,7
5992,10
5993,63
5994,2
5996,262
5997,4
5998,251
6000,11
6007,4048
6008,54
6012,5
6015,8
6016,247
6018,1
6023,2357
6024,480
6025,21
6028,18
6030,3300
6031,14
6032,141
6033,4091
6038,44
6041,107
6045,11537
6046,1304
6050,437
6055,10
6056,9
6060,3
6061,13
6062,13
6063,1
6064,1096
6065,1
6067,1
6068,61
6069,36
6071,2
6072,3
6073,1
6074,2
6075,9
6076,17
6077,4
6078,1
6087,16
6090,24
6091,1
6093,8
6094,33
6095,7
6096,7
6097,18
6098,1146
6107,19
6112,755
6114,3059
6115,805
6116,12
6117,45
6119,3
6120,40
6122,141
6124,1
6127,2519
6129,400
6130,20
6131,13
6133,4
6137,75
6148,167
6150,2
6151,1085
6152,316
6153,186
6154,218
6156,2
6162,396
6163,862
6164,1418
6165,872
6166,3809
6169,209
6171,1536
6172,577
6178,1582
6181,22
6182,45
6183,10
6184,22
6187,954
6189,44
6194,220
6195,1
6198,348
6199,118
6201,5005
6202,8
6203,1207
6205,6595
6206,3
6209,148
6211,3833
6213,8125
6215,70
6217,67
6219,68
6220,72
6226,94
6227,46
6229,6
6230,4
6231,357
6234,343
6235,55
6245,30
6246,55
6251,49
6261,2
6262,10
6266,18
6267,2
6268,3
6270,7
6271,2
6272,3
6273,1
6275,257
6276,75
6277,7
6280,1072
6281,60
6286,98
6287,1112
6288,1861
6291,1326
6293,40
6297,22
6299,154
6303,10
6305,64
6310,10
6311,15
6312,57
6318,28
6324,5106
6325,4943
6327,68
6328,44
6330,382
6331,17
6336,838
6337,64
6344,466
6346,47
6347,12137
6351,7911
6355,36
6361,1027
6366,3
6368,221
6372,5128
6374,19
6375,19
6377,1874
6379,215
6380,573
6381,2126
6383,7
6384,2
6385,342
6390,13
6392,695
6397,9
6399,596
6401,680
6402,87
6408,1535
6412,8
6413,10
6418,186
6419,6
6421,2846
6422,62
6425,582
6428,3
6431,17
6437,82
6438,496
6443,435
6444,2271
6447,2
6448,4
6452,11
6460,69
6462,17
6463,26
6465,144
6467,967
6468,10
6472,22
6479,845
6481,2
6482,1
6484,8
6489,994
6491,40
6492,8
6496,41
6500,4301
6505,591
6509,30
6511,55
6512,6928
6513,15
6517,4
6518,14
6519,4
6520,6
6522,3
6523,1
6524,1
6525,25
6527,63
6528,1
6531,94
6533,70
6535,68
6546,207
6547,27183
6548,1153
6553,892
6554,24
6555,167
6557,18
6558,103
6560,20
6566,88
6567,54
6568,5
6571,1
6572,2379
6573,9841
6574,1604
6577,3
6579,4
6581,461
6582,141
6583,4
6586,1176
6587,211
6590,157
6591,393
6593,2
6594,5317
6604,36
6607,114
6609,234
6610,1748
6616,55
6622,24
6624,891
6625,5
6628,118
6629,4
6630,2
6633,1260
6634,1809
6635,110
6636,6
6637,3950
6641,87
6645,1437
6653,30
6654,25
6657,129
6658,4
6666,129
6667,43
6670,11
6671,3
6672,9
6674,12
6675,4203
6676,2229
6680,24
6682,5846
6684,15
6685,42
6686,70
6687,1
6688,7
6689,69
6690,91
6691,62
6692,123
6693,8
6694,140
6695,9
6701,6
6702,12344
6704,485
6705,218
6707,9855
6709,364
6712,485
6713,154
6714,487
6718,16
6721,76
6726,105
6727,2
6728,9
6730,3
6731,7
6733,16
6734,12
6735,12
6736,212
6741,164
6743,118
6746,18758
6747,5174
6748,325
6749,178
6758,885
6759,1
6760,1
6761,1
6762,3
6768,809
6769,47
6771,5
6772,3011
6773,4616
6774,907
6777,25
6779,14
6783,298
6787,235
6791,1451
6792,30
6793,2818
6794,292
6795,389
6796,3
6797,12
6798,21
6800,42
6802,2333
6809,97
6811,3778
6822,6
6823,14
6827,12
6828,9
6829,7
6830,11
6831,16
6832,15
6833,13
6834,11
6835,17
6836,13
6837,12
6838,18
6839,11
6840,11
6841,9
6842,8
6843,10
6844,12
6846,9
6847,8
6848,9
6849,16
6850,12
6851,8
6852,17
6855,12
6856,37
6857,16
6861,26
6862,4106
6864,1513
6867,1114
6868,4
6872,31
6875,654
6877,365
6878,86
6880,16897
6882,683
6883,95
6884,1646
6885,245
6889,4
6890,65
6891,81
6892,129
6893,749
6895,3460
6896,1588
6899,16
6900,7
6901,11
6902,4
6903,9
6904,768
6907,5
6909,49
6917,2
6918,601
6919,640
6920,508
6922,5247
6927,688
6930,42
6932,45
6935,28
6937,11
6939,18
6941,207
6942,3
6945,1316
6946,346
6947,28
6948,1315
6950,39
6951,927
6953,81
6954,1860
6956,7041
6958,489
6959,160
6964,172
6965,4
6970,7
6971,8
6973,607
6974,2682
6975,11
6978,24
6979,724
6980,203
6981,1
6984,498
6985,127
6986,125
6987,2776
6988,50
6989,2
6992,43
6993,25
6994,14
6999,197
7004,48
7014,131
7016,337
7017,2011
7020,5
7021,12
7022,17
7024,34
7025,31
7026,18
7027,17
7028,16
7029,19
7030,20
7031,24
7032,14
7041,317
7044,805
7045,87
7048,27
7052,3
7053,382
7054,15391
7058,1792
7059,8006
7060,80
7062,631
7066,279
7071,15
7079,2207
7081,72
7082,1631
7083,162
7088,9223
7090,7
7092,4
7103,408
7106,7
7108,158
7109,2
7110,472
7112,12
7113,180
7117,13
7122,9
7124,6
7135,307
7139,9
7144,65
7148,4531
7152,38
7154,5
7155,13
7156,14
7157,12
7158,12
7160,5
7162,4
7164,10
7169,17
7170,20
7171,40
7174,43
7175,2
7176,92
7177,1
7178,109
7179,92
7189,2
7192,16
7193,2180
7211,1
7216,3
7222,751
7229,17
7230,49
7243,24
7244,10
7245,4
7247,5
7248,113
7252,10
7254,52
7255,14
7257,12
7258,19
7259,19
7261,109
7262,79
7264,53
7265,78
7266,124
7268,107
7270,238
7273,12
7276,102
7279,166
7285,6
7290,12
7294,5
7295,67
7296,22
7303,113
7304,216
7305,146
7307,12
7308,26
7311,9576
7314,11
7322,500
7329,48
7330,36
7333,61
7334,378
7336,24
7337,1554
7338,6215
7343,5
7354,2
7363,70
7364,15
7366,15
7367,1153
7374,3
7375,815
7376,3
7377,224
7395,14
7396,514
7398,1
7405,11
7411,519
7415,32
7416,6
7419,3
7420,2
7423,18
7427,31
7430,73
7435,13
7436,14
7445,9
7446,10
7448,3
7449,13
7450,7
7451,9
7452,1
7453,122
7455,32
7456,175
7458,58
7459,1
7461,2
7463,321
7465,2446
7466,25
7468,310
7471,152
7472,2160
7473,1
7474,349
7475,41
7477,9
7479,2
7482,6
7485,9
7488,12
7491,11
7494,5
7495,3
7496,16
7497,8
7498,4
7500,2
7501,3
7504,17
7510,13
7511,3
7512,9
7518,45
7522,9
7523,5
7524,7
7525,1
7526,2
7527,2
7528,6
7529,3
7530,7
7531,2
7532,5
7536,25
7540,195
7547,4
7549,160
7550,152
7551,4
7559,1056
7561,69
7568,284
7569,20
7571,31
7573,68
7575,3
7578,34
7579,99
7580,1130
7581,74
7582,42
7583,85
7588,1007
7590,3041
7591,140
7592,4416
7593,9357
7596,758
7597,175
7598,520
7601,5
7605,9
7610,20
7611,47
7612,64
7616,2
7617,9
7619,13
7621,8
7625,4
7626,7
7627,2060
7629,1
7633,2
7639,1
7645,289
7646,1
7647,5732
7651,65
7654,128
7655,1058
7659,36
7661,1397
7662,3038
7664,18
7666,28
7667,10
7668,151
7669,782
7674,8606
7681,1
7683,1
7691,36
7695,1257
7696,3
7697,4
7698,3
7705,810
7708,45
7709,3
7711,4512
7712,79
7713,3
7715,2
7718,28
7720,900
7721,4
7723,64
7724,8208
7728,509
7729,8
7730,147
7739,1711
7740,351
7744,283
7745,199
7748,900
7750,1
7751,3
7752,3
7759,87
7761,13
7762,396
7768,817
7769,6157
7770,88
7771,3
7774,240
7775,15
7779,4
7781,2
7782,557
7785,2091
7786,14
7791,9533
7793,12
7803,2
7805,1536
7807,7
7808,5
7809,29
7810,10
7811,21
7816,12
7817,8486
7818,4
7836,2
7839,7
7843,7
7844,3
7845,5
7856,3
7857,187
7858,3198
7861,56
7862,24
7864,6
7867,4
7870,1318
7875,478
7876,11
7877,23
7882,105
7897,543
7900,7
7902,1198
7904,20
7908,4
7914,3
7915,8
7939,6
7953,44
7955,3
7956,4
7960,1
7967,3
7969,116
7972,185
7980,3
7981,3
7982,4
7985,4
8011,7
8017,44
8022,158
8023,1256
8025,3
8026,214
8038,1156
8039,125
8041,2
8042,27
8057,514
8062,201
8063,1735
8064,46
8065,7
8068,445
8074,23065
8078,450
8079,7
8081,2
8086,4621
8092,19
8097,99
8098,281
8100,1497
8101,626
8108,26
8109,23
8110,267
8111,68
8115,393
8120,28
8123,5
8129,4243
8130,3
8132,23
8133,123
8134,47
8139,6
8140,19
8141,7
8142,1863
8143,1
8145,4
8146,6
8149,3
8150,1
8152,2
8153,1
8154,3
8155,1
8156,1
8157,1
8158,1
8162,14
8171,472
8176,1
8178,16
8179,1
8180,8
8181,11
8182,4
8183,7
8184,2
8187,734
8189,1
8190,872
8191,1
8192,1
8194,8
8195,2
8196,3
8197,761
8205,1
8206,107
8208,30
8211,544
8213,7
8214,13
8215,4
8216,9
8217,83
8218,1
8220,5
8226,5
8227,1
8228,17
8229,1
8230,395
8231,269
8233,2
8234,101
8235,52
8239,4
8240,6
8241,669
8243,1
8245,54
8246,4542
8247,4936
8248,72
8249,70
8250,56
8252,12
8258,1
8275,16
8277,3988
8278,143
8285,10
8287,52
8289,101
8290,40
8291,166
8292,74
8293,111
8294,49
8297,168
8302,1064
8304,17
8310,530
8311,1437
8312,44
8314,10
8316,6
8317,204
8324,6
8331,328
8332,10
8333,20
8337,144
8339,301
8345,1
8346,1
8348,635
8353,2
8355,2
8356,2
8357,2
8358,79
8359,58
8360,52
8361,38
8362,56
8363,41
8364,42
8365,28
8366,29
8367,27
8368,30
8369,36
8372,1
8373,84
8375,8
8394,106
8403,1
8407,6601
8408,5328
8409,4
8410,219
8415,3
8416,1
8417,1
8422,1114
8423,57
8424,5947
8425,7064
8426,1388
8431,9
8436,2
8438,199
8440,1668
8442,3
8443,8
8446,9
8449,2025
8450,5
8451,1
8456,432
8457,774
8460,4881
8464,7
8465,1357
8471,4
8475,643
8476,2342
8478,2
8479,2140
8481,809
8486,9
8487,302
8490,217
8491,141
8492,1
8493,2
8494,1
8495,4
8496,4
8500,5
8501,1
8503,4
8507,354
8514,2720
8516,7917
8518,91
8520,1
8521,1
8522,1
8523,5
8524,3
8525,11791
8526,70
8532,1063
8533,15
8536,3356
8538,16
8539,4
8542,9
8546,13
8547,11
8548,10
8550,12
8551,11
8553,8
8554,5
8557,3423
8560,978
8561,2
8563,1
8567,1
8574,7
8577,1959
8584,9
8595,1
8598,9
8599,550
8603,26
8604,15
8609,380
8619,266
8624,702
8626,40
8628,28
8630,6850
8632,15
8634,1724
8635,155
8643,7
8644,2
8645,3
8646,27
8647,17
8648,156
8651,92
8652,56
8653,64
8654,57
8655,90
8659,11
8660,2
8661,7
8663,10
8664,5
8666,286
8667,9
8668,308
8669,8
8670,1
8671,3
8675,7883
8676,5497
8677,5
8678,6
8679,7
8680,9
8681,7
8682,11
8685,2
8689,26
8696,5
8697,11
8701,27
8704,16
8705,110
8706,6
8707,5
8709,149
8710,28
8713,61
8716,9
8717,17
8718,6
8719,6
8722,17
8723,2
8724,4
8726,1016
8728,769
8729,5
8730,7
8731,11
8732,4
8733,6
8740,1849
8743,51
8745,4
8749,3
8751,11
8752,5
8753,6
8754,99
8756,323
8763,2
8764,2
8765,6
8767,79
8768,2542
8769,13825
8772,8
8773,7
8774,3
8777,2
8778,4
8782,16
8783,5
8786,4
8792,424
8795,5830
8799,1
8800,151
8812,7
8815,25
8829,1
8832,1
8837,82
8839,32
8840,162
8841,12037
8842,2
8848,2
8853,1
8855,10
8857,1762
8861,6687
8862,1
8876,2109
8879,1
8883,1
8888,3352
8889,5
8890,4
8891,2
8894,253
8896,7
8897,1
8898,12
8899,3
8900,7
8908,150
8909,189
8915,2886
8917,1263
8918,813
8919,8
8920,8
8921,28
8925,37
8928,5
8934,2236
8935,28
8936,31
8937,7487
8939,158
8949,15
8950,24
8952,59
8953,5
8955,2
8956,5
8957,3
8958,4
